file,exception
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/operator_state_fn.py,"ValueError(
    ""Cannot compute overlap with StateFn or Operator if not Measurement. Try taking ""
    ""sf.adjoint() first to convert to measurement.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/state_fns/operator_state_fn.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/converters/converter_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/converters/pauli_basis_change.py,"TypeError(
    f""PauliBasisChange can only convert into Pauli bases, not {type(dest)}.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/converters/pauli_basis_change.py,"TypeError(
    f""PauliBasisChange can only convert Pauli-based OpPrimitives, not {type(origin)}""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/converters/pauli_basis_change.py,"ValueError(""Cannot change to or from a fully Identity Pauli."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/converters/abelian_grouper.py,"OpflowError(
    ""Cannot determine Abelian groups if any Operator in list_op is not ""
    f""`PauliOp`. E.g., {op} ({type(op)})""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/converters/circuit_sampler.py,"ValueError(
    ""Statevector mode for circuit sampling requires statevector ""
    ""backend, not {}."".format(self.quantum_instance.backend)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/converters/circuit_sampler.py,"ValueError(
    ""Parameterized Qobj mode requires Aer ""
    ""backend, not {}."".format(self.quantum_instance.backend)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/converters/circuit_sampler.py,"OpflowError(
    ""Circuits are empty. ""
    ""Check that the operator is an instance of CircuitStateFn or its ListOp.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/converters/circuit_sampler.py,"OpflowError(""CircuitStateFn is empty and there is no cache."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/converters/circuit_sampler.py,"ValueError(f""unexpected parameter: {param}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/mixins/star_algebra.py,"TypeError(
    f""Unsupported operand type(s) for **: '{type(self).__name__}' and ""
    f""'{type(exponent).__name__}'""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/mixins/star_algebra.py,"ValueError(""The input `exponent` must be a positive integer."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/gradient_base.py,"ValueError(
    ""Unrecognized input provided for `grad_method`. Please provide""
    "" a CircuitGradient object or one of the pre-defined string""
    "" arguments: {'param_shift', 'fin_diff', 'lin_comb'}. ""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/natural_gradient.py,"TypeError(
    ""Please provide the operator either as ComposedOp or as ListOp of ""
    ""a CircuitStateFn potentially with a combo function.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/natural_gradient.py,"TypeError(
    ""Please make sure that the operator for which you want to compute ""
    ""Quantum Fisher Information represents an expectation value or a ""
    ""loss function and that the quantum state is given as ""
    ""CircuitStateFn.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/natural_gradient.py,"ValueError(""The operator we are taking the gradient of is not parameterized!"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/natural_gradient.py,"ValueError(
    ""The imaginary part of the gradient are non-negligible. The largest absolute ""
    f""imaginary value in the gradient is {np.amax(np.abs(np.imag(gradient)))}. ""
    ""Please increase the number of shots.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/natural_gradient.py,"ValueError(
    ""The imaginary part of the metric are non-negligible. The largest ""
    ""absolute imaginary value in the gradient is ""
    f""{np.amax(np.abs(np.imag(metric)))}. Please ""
    ""increase the number of shots.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/natural_gradient.py,"ValueError(
    f""The underlying metric has at least one Eigenvalue < -{ETOL}. ""
    f""The smallest Eigenvalue is {np.amin(w)} ""
    ""Please use a regularized least-square solver for this problem or ""
    ""increase the number of backend shots."",
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/hessian.py,"ValueError(""The operator we are taking the gradient of is not parameterized!"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/hessian.py,"TypeError(""Parameters supplied in unsupported format."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/hessian.py,"OpflowError(
    ""Operator pre-processing failed. Coefficients were not properly ""
    ""collected inside the ComposedOp.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/hessian.py,"TypeError(
    ""The gradient framework is compatible with states that are given as ""
    ""CircuitStateFn""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/hessian.py,"TypeError(
    ""The computation of Hessians is only supported for Operators which ""
    ""represent expectation values or quantum states.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/hessian.py,"TypeError(
    ""The computation of Hessians is only supported for Operators which ""
    ""represent expectation values.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/qfi.py,"ValueError(""The operator we are taking the gradient of is not parameterized!"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/derivative_base.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/derivative_base.py,"ValueError(
    ""This operator was not properly decomposed. ""
    ""By this point, all operator measurements should ""
    ""contain single operators, otherwise the coefficient ""
    ""gradients will not be handled properly.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/qfi_base.py,"ValueError(
    ""Unrecognized input provided for `qfi_method`. Please provide""
    "" a CircuitQFI object or one of the pre-defined string""
    "" arguments: {'lin_comb_full', 'overlap_diag', ""
    ""'overlap_block_diag'}. ""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/gradient.py,"ValueError(""The operator we are taking the gradient of is not parameterized!"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/gradient.py,"ValueError(
    ""The following parameters do not appear in the provided operator: "",
    absent_params,
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/gradient.py,"ValueError(
    ""The following parameters do not appear in the provided operator: "",
    absent_params,
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/gradient.py,"OpflowError(
    ""Operator pre-processing failed. Coefficients were not properly ""
    ""collected inside the ComposedOp.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/gradient.py,"TypeError(
    ""The gradient framework is compatible with states that are given as ""
    ""CircuitStateFn""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/gradient.py,"OpflowError(
    ""Operator pre-processing failed. Coefficients were not properly ""
    ""collected inside the ComposedOp.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/hessian_base.py,"ValueError(
    ""Unrecognized input provided for `hess_method`. Please provide""
    "" a CircuitGradient object or one of the pre-defined string""
    "" arguments: {'param_shift', 'fin_diff', 'lin_comb'}. ""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/param_shift.py,"OpflowError(
    ""The linear combination gradient does only support ""
    ""the computation ""
    ""of 1st gradients and 2nd order gradients.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/param_shift.py,"OpflowError(
    ""The linear combination gradient does only support the computation ""
    ""of 1st gradients and 2nd order gradients.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/param_shift.py,"ValueError(
    ""The following parameters do not appear in the provided operator: "",
    absent_params,
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/param_shift.py,"TypeError(
    ""Please define an operator with a single circuit representing ""
    ""the quantum state.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/param_shift.py,"TypeError(
    ""Probability gradients are not supported for the given operator type""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/param_shift.py,"TypeError(
    ""Probability gradients can only be evaluated from VectorStateFs or DictStateFns.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/circuit_gradient.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/circuit_gradient.py,"QiskitError(
    f""Could not transpile the circuit provided {circuit} into supported gates ""
    f""{supported_gates}.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/lin_comb.py,"ValueError(
    ""This auxiliary measurement operator is currently not supported. Please choose ""
    ""either Z, -Y, or Z - 1j * Y. ""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/lin_comb.py,"ValueError(""The given operator does not correspond to an expectation value"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/lin_comb.py,"ValueError(""The given operator does not correspond to an expectation value"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/lin_comb.py,"TypeError(
    ""The StateFn representing the quantum state could not be extracted.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/lin_comb.py,"OpflowError(
    ""The linear combination gradient does only support the ""
    ""computation of 1st gradients and 2nd order gradients.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/lin_comb.py,"TypeError(
    ""The StateFn representing the quantum state could not be extracted.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/lin_comb.py,"OpflowError(
    ""The linear combination gradient only supports the ""
    ""computation of 1st and 2nd order gradients.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/lin_comb.py,"OpflowError(
    ""The linear combination gradient does only support the computation ""
    ""of 1st gradients and 2nd order gradients.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/lin_comb.py,"TypeError(
    ""The state result should be either a DictStateFn or a VectorStateFn.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/lin_comb.py,"TypeError(
    ""The state result should be either a DictStateFn or a VectorStateFn.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/lin_comb.py,"OpflowError(
    ""Function only support controlled gates with control state `1` on all control ""
    ""qubits.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/lin_comb.py,"TypeError(f""Unrecognized parameterized gate, {gate}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/lin_comb.py,"RuntimeError(""The specified gate could not be found in the circuit data."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/lin_comb.py,"ValueError(
    f""The auxiliary measurement operator passed {aux_meas_op} is not supported. ""
    ""Only Y, Z, or Z - 1j * Y are valid.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_gradients/lin_comb.py,"TypeError(
    ""Please define in the parameters for which the Hessian is evaluated ""
    ""either as parameter tuple or a list of parameter tuples""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_qfis/lin_comb_full.py,"ValueError(
    ""This auxiliary measurement operator is currently not supported. Please choose ""
    ""either Z, -Y, or Z - 1j * Y. ""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_qfis/lin_comb_full.py,"TypeError(
    ""LinCombFull is only compatible with states that are given as ""
    f""CircuitStateFn, not {type(operator)}""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_qfis/overlap_diag.py,"NotImplementedError(""operator must be a CircuitStateFn"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_qfis/overlap_diag.py,"NotImplementedError(""operator must be a CircuitOp or CircuitStateFn"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_qfis/overlap_diag.py,"NotImplementedError(
    ""OverlapDiag does not yet support multiple ""
    ""gates parameterized by a single parameter. For such ""
    ""circuits use LinCombFull""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_qfis/overlap_diag.py,"TypeError(
    ""OverlapDiag cannot yet support gates with more than one parameter.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_qfis/overlap_diag.py,"NotImplementedError(
    ""The QFI diagonal approximation currently only supports ""
    ""gates with a single free parameter.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_qfis/overlap_diag.py,"NotImplementedError(f""Generator for gate {instr.name} not implemented."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_qfis/overlap_diag.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_qfis/circuit_qfi.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_qfis/overlap_block_diag.py,"NotImplementedError(""operator must be a CircuitOp or CircuitStateFn"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_qfis/overlap_block_diag.py,"NotImplementedError(
    ""OverlapDiag does not yet support multiple ""
    ""gates parameterized by a single parameter. For such ""
    ""circuits use LinCombFull""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/gradients/circuit_qfis/overlap_block_diag.py,"OpflowError(
    ""OverlapDiag cannot yet support gates with more than one parameter.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/primitive_ops/circuit_op.py,"TypeError(
    ""CircuitOp can only be instantiated with ""
    ""QuantumCircuit, not {}"".format(type(primitive))
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/primitive_ops/circuit_op.py,"TypeError(""CircuitOp does not support QuantumCircuits with ClassicalRegisters."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/primitive_ops/circuit_op.py,"ValueError(
    ""Sum over operators with different numbers of qubits, {} and {}, is not well ""
    ""defined"".format(self.num_qubits, other.num_qubits)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/primitive_ops/tapered_pauli_sum_op.py,"TypeError(
    f""Argument parameter z2_symmetries must be Z2Symmetries, not {type(z2_symmetries)}""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/primitive_ops/tapered_pauli_sum_op.py,"OpflowError(
    ""Number of Z2 symmetries has to be the same as number of single-qubit pauli x.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/opflow/primitive_ops/tapered_pauli_sum_op.py,"OpflowError(
    ""Number of single-qubit pauli x has to be the same as length of single-qubit list.""
)"
